"		202",양평,2020.10.12,83.1,52
"		202",양평,2020.10.13,77.3,39
"		202",양평,2020.10.14,62,23
"		202",양평,2020.10.15,58.8,19
"		202",양평,2020.10.16,80.9,53
"		202",양평,2020.10.17,76.6,33
"		202",양평,2020.10.18,77.6,40
"		202",양평,2020.10.19,82.3,37
"		202",양평,2020.10.20,80.6,30
"		202",양평,2020.10.21,85.3,60
"		202",양평,2020.10.22,70.8,42
"		202",양평,2020.10.23,56.6,32
"		202",양평,2020.10.24,56.5,24
"		202",양평,2020.10.25,72.6,34
"		202",양평,2020.10.26,80.9,45
"		202",양평,2020.10.27,84,47
"		202",양평,2020.10.28,56.9,24
"		202",양평,2020.10.29,58.5,23
"		202",양평,2020.10.30,63.8,23
"		202",양평,2020.10.31,73.3,45
"		202",양평,2020.11.1,94.6,82
"		202",양평,2020.11.2,66.6,21
"		202",양평,2020.11.3,41.8,28
"		202",양평,2020.11.4,53,14
"		202",양평,2020.11.5,63.9,35
"		202",양평,2020.11.6,68,40
"		202",양평,2020.11.7,66.3,33
"		202",양평,2020.11.8,48,10
"		202",양평,2020.11.9,44.8,18
"		202",양평,2020.11.10,60.5,22
"		202",양평,2020.11.11,65.8,31
"		202",양평,2020.11.12,67.9,33
"		202",양평,2020.11.13,75.1,49
"		202",양평,2020.11.14,77.8,35
"		202",양평,2020.11.15,83.1,52
"		202",양평,2020.11.16,80.5,46
"		202",양평,2020.11.17,77.4,53
"		202",양평,2020.11.18,96,80
"		202",양평,2020.11.19,84.5,71
"		202",양평,2020.11.20,72.1,63
"		202",양평,2020.11.21,72.9,48
"		202",양평,2020.11.22,75.3,56
"		202",양평,2020.11.23,60.6,32
"		202",양평,2020.11.24,61.3,29
"		202",양평,2020.11.25,71.9,45
"		202",양평,2020.11.26,75.9,30
"		202",양평,2020.11.27,66,42
"		202",양평,2020.11.28,53.3,26
"		202",양평,2020.11.29,62.3,48
"		202",양평,2020.11.30,61.3,33
"		202",양평,2020.12.1,52,22
"		202",양평,2020.12.2,47.5,28
"		202",양평,2020.12.3,46.9,28
"		202",양평,2020.12.4,59,27
"		202",양평,2020.12.5,71.8,48
"		202",양평,2020.12.6,78,51
"		202",양평,2020.12.7,59.1,32
"		202",양평,2020.12.8,55.1,24
"		202",양평,2020.12.9,61.6,36
